fish_table_id,anem_table_id,fish_obs_time,fish_spp,size,color,sex,fin_id,sample_id,tag_id,recap,fish_collector,fish_correction,fish_corr_date,fish_corr_editor,fish_corr_message,fish_notes
2451,10607,11:04:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2453,11003,10:54:00,APPE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2454,11006,10:19:00,APCL,8,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2458,11231,14:24:00,APCL,3,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,anem id guessed based on location
2459,6900,NA,APPE,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2462,6899,NA,APFR,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2463,11015,15:47:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2464,6902,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"Fish sizes based on Michelle's notes when she saw it first (7,3) and the fish we caught there (7.5, 6.9, and one small one that got away). This anemone also observed at 15:05"
2468,11022,15:23:00,APCL,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2472,6904,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2474,11474,14:54:00,APCL,4,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2478,11033,14:41:00,APCL,2,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2481,6905,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"Fish sizes based on Michelle's notes when she saw it first (10,10,7,5,3) and the fish we caught there (10.2, 9.6, 5.8, 4.2)."
2489,11059,11:47:00,APPE,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2490,6911,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,The small APCL got away
2495,11208,15:18:00,APCL,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2498,11006,10:19:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505,6914,NA,APCL,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2508,10994,11:52:00,APCL,2,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2513,11094,14:58:00,APPE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2515,11077,10:59:00,APCL,4,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2517,11466,10:42:00,APCL,5,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anem tag looks like 100X where X is unreadable, old anem id guessed based on location and number hint"
2518,6426,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2519,11080,16:04:00,APPE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2520,11272,10:00:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2521,6923,NA,APOC,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2522,10849,14:31:00,APPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGD, anem actually about 2 feet away from tag, on other side of rock"
2524,11097,14:43:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2529,11167,14:00:00,APCL,5,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2536,11422,10:19:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2538,10888,15:39:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2543,10694,14:33:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2545,11032,14:55:00,APCL,2,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2547,11367,15:00:00,APCL,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2552,10630,14:42:00,APCL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"next to old anem tag 00215, other side of rock from 3190"
2553,10914,11:14:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2554,6929,NA,APCL,7,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2557,6931,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,The other large one swam away
2561,6445,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2562,11325,11:03:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2564,10683,14:30:00,APPE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2568,10738,14:24:00,APCL,3,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2577,6935,NA,APCL,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2578,10886,10:29:00,APPE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2579,11129,11:20:00,APPE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2587,11136,15:53:00,APPE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2593,6950,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2594,6949,NA,APCL,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,both fish are already cut
2595,11143,15:24:00,APPE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2599,6953,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2600,11144,15:05:00,APPE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2601,10508,14:24:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,anem_id guessed based on location
2607,6730,NA,APCL,1.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2608,10724,15:21:00,APCL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2613,6955,NA,APPE,11,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2617,11146,14:56:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2618,11146,14:56:00,APCL,5,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2622,10583,10:33:00,APCL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2627,6956,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"I think in 2015_01, 2 mismatching anemone tags were accidentally placed on this anemone (490/496) look similar"
2628,11295,14:56:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2629,11149,12:52:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2630,11160,13:45:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2631,10637,10:09:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,also APPE 5cm and 3cm
2632,6739,NA,APCL,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2633,10584,10:13:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2636,6968,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2637,10695,10:09:00,APCL,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2641,10755,11:22:00,APCL,9,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2645,11428,10:58:00,APCL,3,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2647,11308,14:20:00,APCL,5,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not caught
2649,10909,14:27:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2652,11187,10:37:00,APCL,5,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jjo let it go
2655,11152,10:41:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2656,6977,NA,APCL,3,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2660,10497,9:48:00,APCL,1.5,BW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2662,10497,9:48:00,APCL,1,BW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2663,4001,NA,APCL,9,YP,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"likely observed before, no anemone tags present"
2666,11374,11:01:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2667,10520,10:11:00,APCL,1,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2668,11421,14:01:00,APCL,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2669,10527,13:09:00,APCL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2670,3698,NA,APCL,9,YP,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
2675,10580,14:10:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2679,10538,9:14:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2683,10987,13:49:00,APPE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2684,3655,NA,APCL,8,O,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
2685,1358,NA,APPE,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
2688,6746,NA,APFR,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2691,2673,NA,APPE,3,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,ALSO HID IN ANEMONE FROM 11:21 TIME POINT
2696,3085,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2699,3622,NA,APCL,6,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2706,10565,13:40:00,APCL,10,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2709,6749,NA,APCL,2.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2711,10745,11:17:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2715,10573,11:14:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X42
2716,10665,9:46:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2721,10566,13:31:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2729,10993,9:52:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,old_anem_id guessed based on location
2730,6759,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2732,10877,9:27:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734,3426,NA,APCL,4,YR,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
2740,11098,9:02:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2742,3412,NA,APCL,6,YR,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
2744,1363,NA,APFR,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,all fins are red: means that it is A. frenatus (not A. melanopus)
2749,6768,NA,APFR,12,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2755,10619,11:28:00,APPE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2756,10787,14:49:00,APPE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2768,10716,11:21:00,APPE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2769,10690,14:51:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,6256,NA,APCL,3,Y,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2776,10638,11:28:00,APCL,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2777,10641,11:19:00,APCL,2,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5cm ENQD on other side of rock
2779,11,NA,APCL,2,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
2806,6782,NA,APCL,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"EGGS GOT INTO THE VIAL, THE FEMALE EJECTED EGGS WHEN PIERCED."
2811,11011,14:44:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2812,6257,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2815,10687,12:34:00,APPE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2816,10659,9:32:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,old anem id guessed based on location
2820,6341,NA,APPE,4,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,6.3CM FISH IS REALLY FROM ANEM 363
2831,6350,NA,APPE,2.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2836,10811,13:04:00,APCL,2,BW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2848,10681,10:56:00,APCL,2,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2854,10724,15:21:00,APCL,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2859,10754,13:04:00,APPE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2861,10682,10:47:00,APCL,1,BW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2864,6585,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2866,10693,14:47:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2888,10693,14:47:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,guessing old anem_id based on location
2889,6251,NA,APCL,3,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"371025 kept falling out of the hole, popped out the mouth or gills when injected, no tag in this fish"
2890,11421,14:01:00,APCL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2894,11028,14:52:00,APCL,4,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2895,6610,NA,APPE,4,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2896,10721,10:43:00,APCL,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tail clipped
2905,10942,10:16:00,APCL,8,YP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,caught these fish later
2911,6424,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2917,10624,10:26:00,APCL,2.5,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2924,11287,10:59:00,APCL,1,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaping crab
2925,11404,13:47:00,APPE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2927,10518,11:43:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2934,10663,15:13:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2936,10724,15:21:00,APCL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2938,10646,13:45:00,APPE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsure of anem spp
2939,5084,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2945,10826,14:23:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2950,11069,15:24:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anem id 20X, maybe 8?"
2963,4068,NA,APPE,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
2964,3316,NA,APPE,2,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
2965,10952,9:11:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2966,11296,10:01:00,APCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2968,6752,NA,APCL,1.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
2969,10571,11:23:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2972,10569,11:41:00,APPE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00X86, old_anem_id guessed based on location and number hint"
2973,10565,13:40:00,APFR,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2974,10527,13:09:00,APCL,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2975,1355,NA,APPE,8,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
2976,10651,14:28:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2998,10550,11:33:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0033X, anem_id guessed based on number hint and location"
3008,10547,10:01:00,APCL,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3021,6711,NA,APFR,12,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3025,9,NA,APCL,12,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,Set temperature logger Visca2 (#10127427) 1m to N in a hole amid branching corals
3027,3930,NA,APCL,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3028,10496,9:50:00,APPE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3036,4660,NA,APCL,10,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3047,10753,9:55:00,APCL,2,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3049,11312,9:43:00,APCL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3051,1471,NA,APFR,4,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3052,10602,9:32:00,APCL,10,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3053,10605,13:09:00,APCL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,near 2255 - 3-4 m offshore in sand
3054,510,NA,APPE,4,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3060,11002,13:50:00,APCL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3061,4681,NA,APCL,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3062,7099,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3064,11193,10:01:00,APCL,2,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3066,4885,NA,APPE,4,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3068,7100,NA,APCL,5,Y,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3069,6603,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3075,7334,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3085,6281,NA,APFR,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3086,6278,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3087,11446,14:13:00,APCL,5,YR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not caught
3088,4942,NA,APCL,3,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3091,7135,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,Fish 190 squirted eggs
3092,3284,NA,APCL,11,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"RED EGGS, TOOK VIDEO"
3093,6598,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3094,4943,NA,APFR,7,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3095,3288,NA,APPE,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3096,7056,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3097,7591,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3098,7072,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3102,7028,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3105,4122,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3106,7071,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3109,3323,NA,APPE,4,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3112,7012,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3113,4718,NA,APCL,10,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3117,6597,NA,APCL,3,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3118,7070,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3121,6272,NA,APPE,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3122,6985,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3125,4881,NA,APCL,9,YP,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3129,4992,NA,APPE,1,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3131,454,NA,APPE,4,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3133,6267,NA,APPE,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3136,6896,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"Note says: ""two larger from before"" (perhaps because two large fish with fins clipped?)"
3137,3377,NA,APPE,8,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3147,3311,NA,APCL,1,BW,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3148,6595,NA,APCL,3,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3152,6806,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3154,4429,NA,APPE,11,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3155,6594,NA,APFR,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3156,7063,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3157,5021,NA,APPE,3,NA,NA,NA,NA,NA,NA,PHF,NA,NA,NA,NA,NA
3158,4840,NA,APOC,7,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3161,6264,NA,APPE,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3163,4979,NA,APPE,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3166,6591,NA,APCL,1,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3176,3931,NA,APCL,11,YP,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3178,10822,11:17:00,APPE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3181,6091,NA,APPE,5,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3189,3341,NA,APPE,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,EGGS ON SIDE WALL
3191,6586,NA,APFR,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3194,3827,NA,APCL,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3195,3342,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,APPE SWAM TO BOTH ANEMS
3196,7052,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3197,4037,NA,APPE,8,NA,NA,NA,NA,NA,NA,PHF,NA,NA,NA,NA,NA
3198,5567,NA,APPE,6,NA,NA,NA,NA,NA,NA,PHF,NA,NA,NA,NA,NA
3201,7046,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3202,2169,NA,APCL,1,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3203,3361,NA,APPE,7,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3204,7044,NA,APCL,2,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3205,3367,NA,APPE,10,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3207,8019,NA,APOC,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3209,10534,10:19:00,APPE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3210,6246,NA,APPE,3,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3211,439,NA,APPE,4,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3212,3376,NA,APFR,8,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3213,7039,NA,APCL,2.5,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3214,3006,NA,APPE,4,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3215,7038,NA,APCL,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3216,3387,NA,APCL,7,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,NA
3217,7035,NA,APCL,1.5,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,There is another anemone in a different spot with a 419 tag
3218,3908,NA,APCL,8,YP,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,NA
3220,7032,NA,APCL,2.5,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3221,6206,NA,APPE,2,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,NA
3222,7995,NA,APCL,2,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3225,11336,15:20:00,APPE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3226,4424,NA,APPE,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3227,7993,NA,APFR,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
3228,4747,NA,APFR,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,NA
